pago_id,monto,fecha,id_usuario,subs_id
2765,9500,2021-10-16 00:00:00,80,288
1229,3000,2021-01-16 00:00:00,11,135
2861,5500,2021-08-27 00:00:00,30,299
751,5000,2021-05-24 00:00:00,96,80
607,5000,2021-09-12 00:00:00,125,60
794,5000,2021-01-09 00:00:00,96,83
2668,8000,2021-03-12 00:00:00,139,279
2843,3500,2021-04-11 00:00:00,119,297
218,5500,2021-11-21 00:00:00,122,20
945,9500,2021-09-16 00:00:00,112,101
1582,3500,2021-11-07 00:00:00,150,171
846,8000,2021-03-01 00:00:00,40,88
2603,8500,2021-10-18 00:00:00,86,275
3020,5500,2021-12-17 00:00:00,44,315
3212,6500,2021-10-02 00:00:00,129,340
3157,8500,2021-10-03 00:00:00,129,334
913,5000,2020-08-09 00:00:00,54,98
2098,5000,2021-10-08 00:00:00,118,221
3396,5000,2021-12-26 00:00:00,95,358
1494,8000,2021-08-09 00:00:00,133,161
1143,3500,2021-10-28 00:00:00,23,125
2786,6500,2021-07-07 00:00:00,80,290
2247,9500,2021-11-05 00:00:00,35,234
505,5500,2020-09-23 00:00:00,146,50
3075,6500,2020-07-24 00:00:00,113,325
2143,5000,2020-08-20 00:00:00,88,225
1520,7500,2020-12-25 00:00:00,64,166
270,9500,2021-05-28 00:00:00,109,25
2500,5000,2021-04-05 00:00:00,134,262
3097,6500,2021-08-29 00:00:00,78,327
142,5000,2021-03-24 00:00:00,104,13
3042,5000,2021-11-13 00:00:00,98,318
1161,9500,2020-10-20 00:00:00,110,129
554,5000,2020-10-25 00:00:00,99,54
1789,3000,2021-05-09 00:00:00,111,190
3331,7000,2021-08-01 00:00:00,130,353
1453,5500,2020-10-13 00:00:00,133,157
2230,8500,2020-09-10 00:00:00,35,233
3142,9500,2021-06-03 00:00:00,129,333
2205,9500,2021-04-22 00:00:00,92,231
2648,4000,2020-08-17 00:00:00,12,278
1628,6500,2021-07-14 00:00:00,150,174
1075,5500,2020-09-09 00:00:00,148,120
2216,5000,2021-01-15 00:00:00,35,232
843,8000,2020-03-10 00:00:00,40,88
2571,9500,2021-11-05 00:00:00,131,272
2116,5000,2021-02-15 00:00:00,118,223
3052,7500,2021-07-29 00:00:00,98,320
2402,5500,2020-08-22 00:00:00,38,252
3295,5000,2020-09-20 00:00:00,130,351
773,5500,2021-04-24 00:00:00,96,82
2316,6500,2021-10-18 00:00:00,136,239
2864,5500,2021-11-27 00:00:00,30,299
3023,5000,2021-06-22 00:00:00,44,316
1102,5000,2021-11-06 00:00:00,148,122
2951,5500,2021-04-28 00:00:00,144,308
2945,5500,2020-10-28 00:00:00,144,308
2895,6500,2021-07-13 00:00:00,45,302
2220,5000,2021-05-15 00:00:00,35,232
3,4000,2021-03-21 00:00:00,102,2
486,5000,2021-09-28 00:00:00,146,48
360,8000,2021-11-30 00:00:00,116,35
85,5000,2021-08-28 00:00:00,145,9
971,7000,2021-12-13 00:00:00,143,107
801,5000,2021-09-08 00:00:00,137,84
2221,5000,2021-06-15 00:00:00,35,232
3149,9500,2021-06-10 00:00:00,129,333
2421,8000,2020-10-14 00:00:00,36,254
1667,3000,2021-08-08 00:00:00,47,179
1958,3000,2021-07-27 00:00:00,85,207
53,6500,2021-11-28 00:00:00,22,7
134,6500,2021-05-05 00:00:00,104,12
177,5000,2020-09-12 00:00:00,122,18
2801,6500,2020-11-18 00:00:00,10,292
1907,8000,2021-04-27 00:00:00,28,202
3233,4000,2021-06-11 00:00:00,129,344
978,5000,2021-04-28 00:00:00,143,108
374,9500,2021-03-10 00:00:00,116,37
1085,5500,2021-09-07 00:00:00,148,120
1475,6500,2021-12-21 00:00:00,133,158
2039,8000,2020-11-07 00:00:00,123,216
1791,3000,2021-05-11 00:00:00,111,190
3204,6500,2020-10-06 00:00:00,129,340
1499,4500,2021-12-29 00:00:00,124,162
3427,4000,2021-12-27 00:00:00,94,364
361,8000,2021-12-30 00:00:00,116,35
130,6500,2021-05-01 00:00:00,104,12
3037,5000,2021-06-13 00:00:00,98,318
2860,5500,2021-07-27 00:00:00,30,299
1930,9500,2020-09-19 00:00:00,85,206
200,3000,2021-11-07 00:00:00,122,19
429,6500,2021-04-09 00:00:00,107,42
1706,9500,2021-05-08 00:00:00,47,183
845,8000,2020-03-12 00:00:00,40,88
1871,6500,2021-11-20 00:00:00,83,199
426,5500,2021-10-12 00:00:00,107,41
1597,9500,2020-04-08 00:00:00,150,173
1636,5000,2021-01-05 00:00:00,141,175
1665,3000,2021-08-06 00:00:00,47,179
1611,9500,2021-04-10 00:00:00,150,173
1525,7500,2021-05-25 00:00:00,64,166
981,5000,2021-07-28 00:00:00,143,108
1810,7500,2020-05-10 00:00:00,121,195
1787,3000,2021-05-07 00:00:00,111,190
2108,5000,2020-06-15 00:00:00,118,223
2326,8000,2021-01-15 00:00:00,136,241
2218,5000,2021-03-15 00:00:00,35,232
643,6500,2021-09-15 00:00:00,125,66
2845,5000,2020-02-10 00:00:00,30,298
520,7000,2020-03-09 00:00:00,127,51
882,7500,2021-11-17 00:00:00,40,91
1847,4000,2021-02-12 00:00:00,82,197
3305,5000,2021-07-20 00:00:00,130,351
2375,5000,2021-03-30 00:00:00,38,248
863,4000,2021-04-26 00:00:00,40,90
1932,9500,2020-11-19 00:00:00,85,206
2809,6500,2021-07-18 00:00:00,10,292
136,6500,2021-05-07 00:00:00,104,12
2829,5000,2021-12-25 00:00:00,10,293
2083,3000,2021-07-28 00:00:00,118,219
2776,3000,2021-03-28 00:00:00,80,289
769,5500,2020-12-24 00:00:00,96,82
1365,9500,2021-06-04 00:00:00,120,147
656,4000,2021-08-24 00:00:00,125,67
1756,5000,2021-06-09 00:00:00,114,187
3294,5000,2020-08-20 00:00:00,130,351
1231,3000,2021-03-16 00:00:00,11,135
1515,9500,2021-11-18 00:00:00,124,164
1097,5000,2021-01-14 00:00:00,148,121
71,5000,2021-08-09 00:00:00,22,8
2071,6500,2021-10-19 00:00:00,123,218
188,5000,2021-09-11 00:00:00,122,18
608,5500,2020-05-25 00:00:00,125,61
3071,6500,2021-01-13 00:00:00,138,324
3226,6500,2021-07-26 00:00:00,129,343
2939,4500,2020-01-11 00:00:00,144,307
3245,5000,2020-12-14 00:00:00,129,346
1919,8500,2021-04-10 00:00:00,28,203
1742,4500,2021-03-17 00:00:00,128,186
928,5000,2021-08-12 00:00:00,54,98
1848,6500,2021-05-01 00:00:00,83,198
874,7500,2021-03-17 00:00:00,40,91
2738,4000,2021-06-14 00:00:00,80,286
1722,3000,2021-08-04 00:00:00,128,184
522,7000,2020-03-11 00:00:00,127,51
1028,4000,2020-07-18 00:00:00,79,114
2880,4000,2021-04-23 00:00:00,147,301
2636,7000,2021-04-15 00:00:00,12,277
2449,6500,2021-01-08 00:00:00,36,256
3476,5000,2021-12-05 00:00:00,100,369
2647,4000,2020-07-17 00:00:00,12,278
1297,6500,2021-05-10 00:00:00,117,139
2242,8500,2021-09-10 00:00:00,35,233
1152,5000,2020-11-08 00:00:00,110,127
1805,8000,2021-06-07 00:00:00,121,193
392,4000,2021-10-04 00:00:00,107,39
2010,5000,2021-05-26 00:00:00,123,214
213,5500,2021-06-21 00:00:00,122,20
2760,9500,2021-05-16 00:00:00,80,288
1844,4000,2021-02-09 00:00:00,82,197
1206,5500,2021-07-22 00:00:00,81,133
2758,9500,2021-03-16 00:00:00,80,288
1164,9500,2021-01-20 00:00:00,110,129
1333,8500,2021-07-10 00:00:00,126,142
2795,6500,2020-05-18 00:00:00,10,292
1633,6500,2021-12-14 00:00:00,150,174
2477,9500,2020-06-12 00:00:00,36,259
1710,9500,2021-05-12 00:00:00,47,183
283,5500,2021-04-12 00:00:00,97,27
139,6500,2021-05-10 00:00:00,104,12
2894,6500,2021-06-13 00:00:00,45,302
2407,5500,2021-01-22 00:00:00,38,252
3061,5000,2021-10-24 00:00:00,138,322
2290,3000,2020-09-11 00:00:00,136,237
1957,3000,2021-06-27 00:00:00,85,207
534,7000,2021-03-11 00:00:00,127,51
2879,4000,2021-03-23 00:00:00,147,301
3089,6500,2021-09-24 00:00:00,113,325
902,4000,2021-04-20 00:00:00,54,97
3367,3500,2020-11-16 00:00:00,135,356
1639,5000,2021-01-08 00:00:00,141,175
1579,3500,2021-11-04 00:00:00,150,171
1066,8500,2021-06-16 00:00:00,41,119
654,4000,2021-06-24 00:00:00,125,67
1607,9500,2021-04-06 00:00:00,150,173
2982,5000,2021-05-19 00:00:00,46,310
1403,6500,2021-09-28 00:00:00,106,151
229,7000,2020-11-11 00:00:00,9,22
2419,6500,2021-11-28 00:00:00,38,253
321,6500,2021-06-24 00:00:00,97,30
557,5000,2021-01-25 00:00:00,99,54
1655,3000,2020-08-08 00:00:00,47,179
149,5000,2021-10-24 00:00:00,104,13
1443,6500,2021-06-18 00:00:00,27,156
1599,9500,2020-04-10 00:00:00,150,173
2696,5000,2021-01-13 00:00:00,139,282
1801,6500,2021-09-25 00:00:00,87,192
2288,6500,2021-11-18 00:00:00,84,236
736,5000,2021-07-18 00:00:00,89,78
2233,8500,2021-09-01 00:00:00,35,233
1056,5000,2021-12-15 00:00:00,105,116
72,5000,2021-08-10 00:00:00,22,8
1418,4000,2021-01-23 00:00:00,142,154
9,4000,2021-09-21 00:00:00,102,2
783,5000,2020-01-10 00:00:00,96,83
228,7000,2020-11-10 00:00:00,9,22
393,4000,2021-10-05 00:00:00,107,39
1641,5000,2021-01-10 00:00:00,141,175
2838,4000,2021-01-12 00:00:00,119,295
1608,9500,2021-04-07 00:00:00,150,173
43,6500,2021-01-28 00:00:00,22,7
2812,6500,2021-10-18 00:00:00,10,292
3387,5000,2021-03-26 00:00:00,95,358
1828,9500,2021-07-17 00:00:00,121,196
206,5500,2020-11-21 00:00:00,122,20
3355,7500,2021-12-18 00:00:00,135,354
1321,5000,2021-09-11 00:00:00,126,141
1077,5500,2020-09-11 00:00:00,148,120
255,6500,2021-06-16 00:00:00,109,24
2690,5000,2020-07-13 00:00:00,139,282
915,5000,2020-08-11 00:00:00,54,98
2446,6500,2021-01-05 00:00:00,36,256
2680,4500,2021-01-05 00:00:00,139,281
2389,4000,2021-06-26 00:00:00,38,250
2774,3000,2021-01-28 00:00:00,80,289
381,5500,2021-08-25 00:00:00,107,38
3428,5000,2021-09-19 00:00:00,76,365
2152,5000,2021-05-20 00:00:00,88,225
695,5000,2021-02-07 00:00:00,77,72
2191,6500,2021-04-06 00:00:00,32,229
1251,5500,2021-12-15 00:00:00,74,136
1118,9500,2021-08-05 00:00:00,23,124
2060,6500,2020-11-19 00:00:00,123,218
583,6500,2021-05-28 00:00:00,99,58
2933,4000,2021-10-26 00:00:00,144,306
659,4000,2021-11-24 00:00:00,125,67
991,4000,2021-07-14 00:00:00,143,109
1394,8000,2021-06-16 00:00:00,106,150
1703,9500,2021-05-05 00:00:00,47,183
1106,5000,2021-11-10 00:00:00,148,122
2168,3000,2020-04-11 00:00:00,149,227
2043,8000,2020-11-11 00:00:00,123,216
3228,6500,2021-09-26 00:00:00,129,343
1939,9500,2021-06-19 00:00:00,85,206
2568,9500,2021-11-02 00:00:00,131,272
117,8000,2021-03-15 00:00:00,104,11
1316,5000,2021-09-26 00:00:00,126,140
1646,4000,2021-11-25 00:00:00,141,176
2244,8500,2021-09-12 00:00:00,35,233
911,5000,2020-08-07 00:00:00,54,98
1437,6500,2020-12-18 00:00:00,27,156
2457,5000,2021-09-23 00:00:00,36,257
1444,6500,2021-07-18 00:00:00,27,156
257,6500,2021-08-16 00:00:00,109,24
1778,3000,2020-05-10 00:00:00,111,190
1223,3000,2020-07-16 00:00:00,11,135
435,6500,2021-02-02 00:00:00,101,45
2390,4000,2021-07-26 00:00:00,38,250
3186,5000,2021-12-14 00:00:00,129,337
2275,6500,2020-10-18 00:00:00,84,236
1323,8500,2020-07-12 00:00:00,126,142
620,6500,2021-04-19 00:00:00,125,63
3111,5000,2021-10-20 00:00:00,78,329
2557,9500,2021-10-28 00:00:00,134,268
833,5500,2021-07-23 00:00:00,40,87
1363,9500,2021-06-02 00:00:00,120,147
772,5500,2021-03-24 00:00:00,96,82
2665,8000,2021-03-09 00:00:00,139,279
2148,5000,2021-01-20 00:00:00,88,225
1483,7500,2021-12-28 00:00:00,133,160
1194,5000,2021-11-06 00:00:00,81,132
1188,4000,2021-09-27 00:00:00,110,131
1219,5000,2021-02-11 00:00:00,11,134
3178,5000,2021-04-14 00:00:00,129,337
1488,8000,2021-08-03 00:00:00,133,161
140,6500,2021-05-11 00:00:00,104,12
2987,5000,2021-10-19 00:00:00,46,310
598,5000,2021-09-03 00:00:00,125,60
1943,9500,2021-10-19 00:00:00,85,206
2960,4500,2020-07-19 00:00:00,46,309
3451,4000,2020-08-24 00:00:00,100,367
1019,5000,2021-09-13 00:00:00,143,111
3290,6500,2021-07-10 00:00:00,130,350
2762,9500,2021-07-16 00:00:00,80,288
68,5000,2021-08-06 00:00:00,22,8
1856,6500,2021-05-09 00:00:00,83,198
2283,6500,2021-06-18 00:00:00,84,236
1940,9500,2021-07-19 00:00:00,85,206
100,5000,2021-09-06 00:00:00,145,10
584,6500,2021-06-28 00:00:00,99,58
2297,3000,2021-09-06 00:00:00,136,237
2969,4500,2021-04-19 00:00:00,46,309
3085,6500,2021-05-24 00:00:00,113,325
1891,8000,2020-10-10 00:00:00,28,201
871,7500,2020-12-17 00:00:00,40,91
705,5500,2021-10-05 00:00:00,89,73
2298,3000,2021-09-07 00:00:00,136,237
2215,5000,2020-12-15 00:00:00,35,232
1016,5000,2021-06-13 00:00:00,143,111
2048,8000,2021-11-04 00:00:00,123,216
535,7000,2021-03-12 00:00:00,127,51
447,4000,2021-02-24 00:00:00,146,46
1630,6500,2021-09-14 00:00:00,150,174
2953,5500,2021-06-28 00:00:00,144,308
1945,9500,2021-12-19 00:00:00,85,206
1862,6500,2021-02-20 00:00:00,83,199
536,5000,2020-10-06 00:00:00,127,52
1471,6500,2021-08-21 00:00:00,133,158
1218,5000,2021-02-10 00:00:00,11,134
110,8000,2020-08-15 00:00:00,104,11
3059,4000,2021-03-11 00:00:00,98,321
663,5000,2020-12-30 00:00:00,125,68
823,5500,2020-09-23 00:00:00,40,87
2105,5000,2021-11-09 00:00:00,118,222
1593,5000,2021-11-10 00:00:00,150,172
940,3000,2021-07-08 00:00:00,112,100
2932,4000,2021-09-26 00:00:00,144,306
1711,3000,2020-08-05 00:00:00,128,184
1567,6500,2021-08-04 00:00:00,64,169
1221,3000,2020-05-16 00:00:00,11,135
2115,5000,2021-01-15 00:00:00,118,223
3032,5000,2021-01-13 00:00:00,98,318
1959,3000,2021-08-27 00:00:00,85,207
1123,9500,2021-08-10 00:00:00,23,124
2208,9500,2021-07-22 00:00:00,92,231
1678,7500,2021-03-27 00:00:00,47,180
1947,3000,2020-08-27 00:00:00,85,207
3313,5000,2020-10-20 00:00:00,130,352
2133,6500,2021-04-06 00:00:00,88,224
665,5000,2021-02-28 00:00:00,125,68
1275,9500,2021-06-20 00:00:00,74,138
284,7500,2020-12-20 00:00:00,97,28
3478,5000,2021-12-07 00:00:00,100,369
187,5000,2021-09-10 00:00:00,122,18
3187,5000,2020-11-16 00:00:00,129,338
83,5000,2021-06-28 00:00:00,145,9
118,8000,2021-04-15 00:00:00,104,11
1138,3500,2021-05-28 00:00:00,23,125
2019,5000,2020-06-17 00:00:00,123,215
2731,9500,2021-11-09 00:00:00,80,285
1898,8000,2021-10-05 00:00:00,28,201
233,7000,2021-11-03 00:00:00,9,22
50,6500,2021-08-28 00:00:00,22,7
2841,3500,2021-04-09 00:00:00,119,297
2134,6500,2021-04-07 00:00:00,88,224
1989,3000,2020-06-09 00:00:00,123,213
2927,4000,2021-04-26 00:00:00,144,306
2782,3000,2021-09-28 00:00:00,80,289
793,5000,2021-01-08 00:00:00,96,83
832,5500,2021-06-23 00:00:00,40,87
3384,5000,2020-12-26 00:00:00,95,358
3100,6500,2021-11-29 00:00:00,78,327
1009,5000,2020-11-13 00:00:00,143,111
1209,5500,2021-10-22 00:00:00,81,133
2542,9500,2021-07-10 00:00:00,134,267
2132,6500,2021-04-05 00:00:00,88,224
1126,3500,2020-05-31 00:00:00,23,125
2685,4500,2021-01-10 00:00:00,139,281
1916,8500,2021-04-07 00:00:00,28,203
714,6500,2020-08-17 00:00:00,89,74
826,5500,2020-12-23 00:00:00,40,87
3165,9500,2020-06-17 00:00:00,129,335
1353,3500,2021-03-25 00:00:00,120,146
253,6500,2021-04-16 00:00:00,109,24
1897,8000,2021-10-04 00:00:00,28,201
658,4000,2021-10-24 00:00:00,125,67
2634,7000,2021-02-15 00:00:00,12,277
2004,3000,2021-06-12 00:00:00,123,213
1938,9500,2021-05-19 00:00:00,85,206
66,5000,2021-08-04 00:00:00,22,8
1486,8000,2021-08-01 00:00:00,133,161
2323,8000,2020-10-15 00:00:00,136,241
18,5000,2021-06-28 00:00:00,102,3
2469,5500,2021-07-11 00:00:00,36,258
3417,5000,2021-10-18 00:00:00,94,362
480,5000,2021-03-28 00:00:00,146,48
2968,4500,2021-03-19 00:00:00,46,309
215,5500,2021-08-21 00:00:00,122,20
1834,4000,2020-02-11 00:00:00,82,197
2269,5000,2021-12-19 00:00:00,35,235
1884,9500,2021-07-10 00:00:00,83,200
3050,6500,2021-12-18 00:00:00,98,319
223,3500,2020-11-09 00:00:00,9,21
3013,6500,2021-09-07 00:00:00,44,314
482,5000,2021-05-28 00:00:00,146,48
2130,6500,2021-04-03 00:00:00,88,224
1531,3000,2021-04-19 00:00:00,64,167
30,4500,2021-07-10 00:00:00,102,5
481,5000,2021-04-28 00:00:00,146,48
1342,7000,2021-02-09 00:00:00,120,145
1691,4500,2021-06-01 00:00:00,47,182
1119,9500,2021-08-06 00:00:00,23,124
176,4000,2021-12-16 00:00:00,122,17
1889,8000,2020-10-08 00:00:00,28,201
2633,7000,2021-01-15 00:00:00,12,277
446,4000,2021-01-24 00:00:00,146,46
1086,5500,2021-09-08 00:00:00,148,120
454,4000,2021-09-24 00:00:00,146,46
102,5000,2021-09-08 00:00:00,145,10
2528,7500,2021-10-09 00:00:00,134,265
645,6500,2021-11-15 00:00:00,125,66
2357,5000,2020-08-07 00:00:00,91,247
2128,6500,2021-04-01 00:00:00,88,224
547,5500,2021-11-21 00:00:00,99,53
1650,3000,2021-05-12 00:00:00,141,177
799,5000,2021-09-06 00:00:00,137,84
3475,4000,2021-10-16 00:00:00,100,368
